Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag
CUST10703,47,Female,Single,Bachelor,Unemployed,184216,South,863,2,0,302864,LOAN10703,Education Loan,1162932,84,5.28,631.29,2018-07-04,2018-07-17,Default,1
CUST10704,52,Male,Single,High School,Business,194559,North,437,0,1,29012,LOAN10704,Education Loan,840241,12,12.01,431.87,2019-08-17,2019-08-21,Default,1
CUST10705,57,Male,Divorced,Master,Unemployed,129314,West,442,0,2,161812,LOAN10705,Car Loan,841143,24,17.78,650.47,2020-11-04,2020-11-10,Default,1
CUST10706,38,Female,Single,Bachelor,Self-Employed,108177,South,556,4,2,147991,LOAN10706,Education Loan,536250,12,8.52,495.72,2021-11-10,2021-11-14,Default,1
CUST10707,52,Male,Divorced,PhD,Salaried,177332,East,389,3,0,100666,LOAN10707,Home Loan,1434388,120,13.41,808.87,2019-10-05,2019-10-20,Default,1
CUST10708,63,Male,Single,Master,Unemployed,29141,Central,430,5,3,40604,LOAN10708,Home Loan,273275,84,6.53,937.77,2021-07-17,2021-08-01,Default,1
CUST10709,52,Female,Married,Master,Business,23601,North,629,5,4,169074,LOAN10709,Home Loan,249026,24,17.65,1055.15,2019-01-24,2019-02-06,Default,1
CUST10710,56,Female,Single,High School,Business,142931,Central,450,1,1,94787,LOAN10710,Education Loan,1001715,48,9.8,700.84,2021-06-16,2021-06-28,Default,1
CUST10711,45,Male,Divorced,High School,Self-Employed,61524,Central,787,5,4,62768,LOAN10711,Education Loan,1123288,60,16.69,1825.77,2019-02-25,2019-03-08,Default,1
CUST10712,53,Male,Married,Master,Salaried,70951,North,707,0,1,494288,LOAN10712,Car Loan,1362573,12,9.75,1920.44,2021-02-19,2021-02-24,Default,1
CUST10713,51,Female,Single,Master,Business,172975,South,809,0,2,267787,LOAN10713,Home Loan,906781,60,17.78,524.23,2022-08-24,2022-09-06,Default,1
CUST10714,22,Male,Married,Master,Business,44403,South,513,4,1,167039,LOAN10714,Car Loan,222410,84,17.78,500.89,2020-12-06,2020-12-16,Default,1
CUST10715,50,Female,Married,PhD,Business,168389,Central,447,2,4,361106,LOAN10715,Car Loan,1245864,48,14.57,739.87,2021-07-03,2021-07-14,Default,1
CUST10716,50,Female,Single,High School,Salaried,130653,North,302,0,1,469880,LOAN10716,Personal Loan,150086,12,11.86,114.87,2019-07-30,2019-08-06,Default,1
CUST10717,28,Male,Married,Master,Business,182001,East,482,4,3,372377,LOAN10717,Education Loan,176016,36,12.49,96.71,2022-01-13,2022-01-19,Default,1
CUST10718,58,Male,Married,High School,Self-Employed,187598,North,787,3,2,262642,LOAN10718,Personal Loan,111280,24,8.62,59.32,2019-11-08,2019-11-17,Default,1
CUST10719,21,Female,Divorced,Bachelor,Salaried,111569,South,570,4,4,121192,LOAN10719,Personal Loan,593091,12,5.79,531.59,2021-12-08,2021-12-18,Default,1
CUST10720,22,Female,Married,Master,Business,195257,West,482,3,4,139284,LOAN10720,Business Loan,200005,120,16.05,102.43,2022-07-01,2022-07-14,Default,1
CUST10721,33,Male,Divorced,PhD,Salaried,53764,East,325,3,3,257131,LOAN10721,Car Loan,565521,84,12.64,1051.86,2020-04-24,2020-05-02,Default,1
CUST10722,44,Female,Divorced,Bachelor,Salaried,147048,East,504,4,2,143153,LOAN10722,Home Loan,1253739,60,13.09,852.61,2020-06-06,2020-06-15,Default,1
CUST10723,48,Female,Divorced,PhD,Salaried,114570,South,583,0,2,460813,LOAN10723,Car Loan,561611,60,5.59,490.19,2019-12-06,2019-12-08,Default,1
CUST10724,58,Male,Single,Master,Self-Employed,86180,West,347,0,0,148445,LOAN10724,Education Loan,114550,12,17.34,132.92,2022-12-07,2022-12-12,Default,1
CUST10725,39,Female,Single,Bachelor,Business,105017,North,587,0,3,8127,LOAN10725,Home Loan,984162,120,12.3,937.15,2021-08-29,2021-09-02,Default,1
CUST10726,45,Male,Single,Master,Self-Employed,59043,Central,879,5,1,81080,LOAN10726,Car Loan,830118,24,9.82,1405.95,2020-09-23,2020-10-02,Default,1
CUST10727,27,Male,Divorced,PhD,Business,56760,Central,877,4,4,163499,LOAN10727,Car Loan,1464845,60,13.1,2580.77,2019-03-31,2019-04-09,Default,1
CUST10728,38,Female,Single,High School,Unemployed,124809,West,739,5,1,432661,LOAN10728,Personal Loan,576253,24,6.42,461.71,2022-06-08,2022-06-19,Default,1
CUST10729,21,Male,Married,High School,Unemployed,69889,South,775,2,1,300914,LOAN10729,Education Loan,635357,36,12.29,909.09,2019-01-25,2019-02-05,Default,1
CUST10730,45,Female,Divorced,Bachelor,Business,188072,North,877,3,4,128752,LOAN10730,Car Loan,556008,60,17.94,295.64,2023-05-15,2023-05-30,Default,1
CUST10731,42,Female,Married,Master,Business,102147,North,598,3,1,441561,LOAN10731,Car Loan,298083,36,8.9,291.82,2020-07-29,2020-08-01,Default,1
CUST10732,52,Male,Married,Bachelor,Salaried,60485,East,427,1,1,144134,LOAN10732,Education Loan,611886,12,10.81,1011.63,2023-05-21,2023-05-23,Default,1
CUST10733,50,Female,Divorced,PhD,Unemployed,18719,South,446,2,4,245428,LOAN10733,Education Loan,1485771,48,7.69,7937.23,2022-05-03,2022-05-16,Default,1
CUST10734,49,Female,Married,High School,Unemployed,197378,South,558,3,2,400743,LOAN10734,Education Loan,137481,12,10.08,69.65,2020-05-09,2020-05-11,Default,1
CUST10735,46,Male,Single,Bachelor,Salaried,22151,North,404,0,0,167133,LOAN10735,Business Loan,480231,36,11.96,2167.99,2018-10-22,2018-11-03,Default,1
CUST10736,64,Female,Married,High School,Self-Employed,137187,East,825,5,4,69170,LOAN10736,Personal Loan,605623,24,7.49,441.46,2022-04-29,2022-05-14,Default,1
CUST10737,52,Female,Divorced,Master,Business,38790,East,753,1,3,367128,LOAN10737,Personal Loan,1003193,12,8.39,2586.22,2020-09-14,2020-09-26,Default,1
CUST10738,36,Male,Married,Bachelor,Unemployed,71524,West,383,4,1,338350,LOAN10738,Car Loan,872034,12,10.25,1219.22,2019-07-29,2019-08-13,Default,1
CUST10739,49,Female,Single,High School,Self-Employed,86909,West,628,3,1,132415,LOAN10739,Education Loan,1318880,48,17.66,1517.54,2019-07-25,2019-07-26,Default,1
CUST10740,25,Male,Divorced,High School,Salaried,81037,Central,854,0,2,203828,LOAN10740,Personal Loan,547202,60,6.86,675.25,2023-04-12,2023-04-19,Default,1
CUST10741,28,Female,Married,High School,Self-Employed,156080,Central,799,4,2,270501,LOAN10741,Education Loan,251238,48,13.85,160.97,2021-05-24,2021-05-26,Default,1
CUST10742,63,Male,Single,High School,Unemployed,175313,Central,612,0,4,496049,LOAN10742,Personal Loan,935659,36,12.67,533.71,2022-10-22,2022-11-01,Default,1
CUST10743,27,Female,Single,PhD,Self-Employed,91329,East,567,2,3,278778,LOAN10743,Business Loan,595358,12,14.94,651.88,2018-09-04,2018-09-06,Default,1
CUST10744,54,Male,Married,PhD,Business,118101,West,746,0,1,96026,LOAN10744,Education Loan,689073,24,16.94,583.46,2019-08-15,2019-08-17,Default,1
CUST10745,33,Female,Divorced,High School,Business,101791,West,816,4,0,404721,LOAN10745,Education Loan,624643,60,7.59,613.65,2020-04-29,2020-05-06,Default,1
CUST10746,28,Female,Single,Master,Business,164954,North,366,5,1,103399,LOAN10746,Personal Loan,111095,36,11.37,67.35,2018-07-17,2018-07-29,Default,1
CUST10747,30,Female,Single,PhD,Self-Employed,49268,East,678,4,3,104138,LOAN10747,Business Loan,1442397,12,10.93,2927.65,2023-06-17,2023-07-02,Default,1
CUST10748,65,Female,Single,Bachelor,Unemployed,167411,East,564,3,0,142584,LOAN10748,Education Loan,104782,84,14.91,62.59,2021-05-18,2021-05-22,Default,1
CUST10749,36,Male,Married,Master,Business,32995,North,777,5,3,8675,LOAN10749,Business Loan,736423,120,12.87,2231.92,2019-07-16,2019-07-21,Default,1
CUST10750,35,Female,Married,Bachelor,Business,181875,Central,560,4,1,454937,LOAN10750,Car Loan,1188933,120,7.97,653.71,2022-10-24,2022-11-03,Default,1
CUST10751,32,Female,Divorced,Bachelor,Business,172349,West,765,3,2,422749,LOAN10751,Business Loan,426017,48,5.26,247.18,2021-01-18,2021-01-22,Default,1
CUST10752,62,Female,Married,PhD,Self-Employed,158314,East,747,0,4,108197,LOAN10752,Car Loan,541418,60,12.92,341.99,2018-11-01,2018-11-10,Default,1
CUST10753,30,Female,Single,PhD,Business,115256,East,446,5,3,253344,LOAN10753,Personal Loan,268116,60,10.85,232.63,2018-02-17,2018-03-03,Default,1
CUST10754,60,Male,Divorced,PhD,Salaried,150088,West,386,0,1,492501,LOAN10754,Home Loan,1074040,84,7.14,715.61,2021-06-04,2021-06-06,Default,1
CUST10755,44,Male,Single,Bachelor,Business,93097,East,419,4,2,328108,LOAN10755,Home Loan,1499863,84,7.44,1611.08,2022-05-05,2022-05-20,Default,1
CUST10756,46,Female,Divorced,Master,Unemployed,159815,Central,838,0,0,237895,LOAN10756,Business Loan,1115545,120,11.55,698.02,2019-02-03,2019-02-04,Default,1
CUST10757,27,Male,Married,Bachelor,Salaried,24413,South,556,3,3,266465,LOAN10757,Personal Loan,381128,12,11.21,1561.17,2023-05-02,2023-05-12,Default,1
CUST10758,63,Female,Divorced,Bachelor,Self-Employed,52873,West,374,5,1,260887,LOAN10758,Business Loan,816211,60,17.99,1543.72,2018-10-23,2018-11-03,Default,1
CUST10759,45,Female,Married,Master,Unemployed,67559,Central,361,3,0,34330,LOAN10759,Personal Loan,420431,48,12.57,622.32,2020-08-09,2020-08-16,Default,1
CUST10760,62,Female,Single,PhD,Self-Employed,122265,South,329,1,1,289204,LOAN10760,Car Loan,135466,36,14.52,110.8,2021-03-11,2021-03-14,Default,1
CUST10761,43,Male,Married,PhD,Unemployed,43467,South,869,2,0,303219,LOAN10761,Home Loan,922330,60,17.25,2121.91,2020-12-05,2020-12-17,Default,1
CUST10762,42,Male,Married,PhD,Salaried,115774,East,829,3,3,136694,LOAN10762,Home Loan,1054727,24,6.59,911.02,2020-11-16,2020-11-17,Default,1
CUST10763,29,Male,Divorced,Bachelor,Self-Employed,20921,South,868,1,4,192947,LOAN10763,Business Loan,527041,12,9.67,2519.2,2018-03-01,2018-03-03,Default,1
CUST10764,60,Male,Divorced,PhD,Unemployed,160694,West,739,2,1,453168,LOAN10764,Car Loan,353015,84,17.18,219.68,2021-11-05,2021-11-20,Default,1
CUST10765,64,Female,Divorced,Bachelor,Self-Employed,184931,East,761,5,1,180988,LOAN10765,Education Loan,330260,24,8.86,178.59,2021-10-28,2021-10-30,Default,1
CUST10766,53,Male,Divorced,Bachelor,Self-Employed,162907,North,410,0,0,306461,LOAN10766,Car Loan,1390653,12,16.89,853.65,2019-04-18,2019-04-29,Default,1
CUST10767,41,Female,Divorced,Bachelor,Salaried,153163,South,542,4,1,347500,LOAN10767,Education Loan,122167,120,8.05,79.76,2019-09-15,2019-09-25,Default,1
CUST10768,64,Male,Married,PhD,Salaried,50633,East,814,0,2,437900,LOAN10768,Business Loan,362237,60,12.54,715.42,2022-10-05,2022-10-08,Default,1
CUST10769,65,Male,Single,High School,Self-Employed,112943,East,410,1,1,331643,LOAN10769,Business Loan,683889,120,12.21,605.52,2021-01-21,2021-01-29,Default,1
CUST10770,23,Male,Married,PhD,Unemployed,38255,Central,508,0,1,121945,LOAN10770,Home Loan,229742,60,16.18,600.55,2018-12-30,2019-01-10,Default,1
CUST10771,42,Female,Married,Master,Salaried,174869,South,558,5,1,53553,LOAN10771,Business Loan,1243688,12,11.53,711.21,2023-06-18,2023-06-23,Default,1
CUST10772,59,Male,Single,Master,Self-Employed,55715,Central,632,2,0,483775,LOAN10772,Business Loan,68735,36,15.29,123.37,2022-06-08,2022-06-18,Default,1
CUST10773,35,Male,Divorced,Master,Unemployed,92316,East,513,0,3,304414,LOAN10773,Personal Loan,847565,36,13.13,918.11,2020-05-22,2020-05-29,Default,1
CUST10774,29,Male,Married,PhD,Business,140503,Central,365,4,3,156444,LOAN10774,Business Loan,1463873,12,15.52,1041.88,2021-07-06,2021-07-10,Default,1
CUST10775,50,Male,Single,Bachelor,Self-Employed,184869,Central,737,5,2,267829,LOAN10775,Education Loan,122808,12,13.59,66.43,2018-06-27,2018-07-03,Default,1
CUST10776,21,Male,Single,High School,Unemployed,154660,Central,732,3,4,307220,LOAN10776,Education Loan,1180230,36,10.02,763.11,2018-04-13,2018-04-27,Default,1
CUST10777,61,Male,Married,High School,Unemployed,114063,South,331,3,4,137284,LOAN10777,Business Loan,540800,36,12.42,474.12,2021-02-04,2021-02-11,Default,1
CUST10778,46,Male,Divorced,Master,Salaried,146908,South,780,5,0,106518,LOAN10778,Home Loan,355109,48,12.33,241.72,2019-06-06,2019-06-20,Default,1
CUST10779,61,Male,Single,Bachelor,Self-Employed,112947,South,512,1,4,181152,LOAN10779,Home Loan,813941,48,16.28,720.64,2023-04-20,2023-04-24,Default,1
CUST10780,40,Female,Married,PhD,Salaried,40207,West,362,2,0,436030,LOAN10780,Personal Loan,1097684,12,8.79,2730.08,2021-10-19,2021-11-03,Default,1
CUST10781,32,Male,Single,Bachelor,Unemployed,94004,East,686,2,0,286452,LOAN10781,Car Loan,78141,120,14.56,83.13,2018-09-17,2018-09-26,Default,1
CUST10782,62,Male,Married,Master,Business,29129,West,306,4,3,474418,LOAN10782,Home Loan,1364419,60,7.28,4684.06,2022-05-09,2022-05-12,Default,1
CUST10783,23,Male,Single,High School,Salaried,20074,South,502,1,2,427612,LOAN10783,Education Loan,873445,120,8.12,4351.13,2020-06-18,2020-06-28,Default,1
CUST10784,53,Male,Single,Master,Unemployed,27663,North,733,3,0,62646,LOAN10784,Education Loan,1016777,36,7.99,3675.58,2023-04-09,2023-04-17,Default,1
CUST10785,28,Female,Married,High School,Business,104323,South,892,0,4,353377,LOAN10785,Business Loan,1366636,24,17.99,1310.0,2023-01-09,2023-01-18,Default,1
CUST10786,65,Male,Married,High School,Self-Employed,107250,North,507,3,3,94342,LOAN10786,Car Loan,1122771,120,11.38,1046.87,2018-01-24,2018-02-02,Default,1
CUST10787,31,Female,Single,Bachelor,Self-Employed,162053,Central,751,2,3,227518,LOAN10787,Business Loan,1438956,60,13.01,887.95,2019-09-30,2019-10-13,Default,1
CUST10788,32,Male,Married,High School,Unemployed,156092,South,846,5,4,16998,LOAN10788,Education Loan,1049359,36,8.12,672.27,2018-11-21,2018-11-24,Default,1
CUST10789,26,Male,Single,PhD,Salaried,167671,South,552,0,0,267992,LOAN10789,Education Loan,636454,84,16.74,379.59,2018-10-29,2018-11-10,Default,1
CUST10790,45,Female,Divorced,PhD,Salaried,88459,South,719,2,1,409073,LOAN10790,Home Loan,1163993,24,11.76,1315.86,2020-12-18,2020-12-19,Default,1
CUST10791,24,Female,Divorced,Bachelor,Unemployed,23616,West,565,5,0,176535,LOAN10791,Car Loan,1112423,24,16.81,4710.46,2021-04-22,2021-05-05,Default,1
CUST10792,36,Male,Single,PhD,Business,145037,East,430,0,2,443756,LOAN10792,Personal Loan,678057,12,16.52,467.51,2020-03-01,2020-03-07,Default,1
CUST10793,34,Female,Divorced,PhD,Self-Employed,92032,Central,456,1,1,92187,LOAN10793,Education Loan,356089,12,5.51,386.92,2019-12-10,2019-12-19,Default,1
CUST10794,30,Female,Married,Master,Unemployed,121216,East,317,0,3,91526,LOAN10794,Personal Loan,839078,84,6.48,692.22,2018-04-06,2018-04-08,Default,1
CUST10795,21,Male,Married,Master,Unemployed,68715,West,489,1,1,4397,LOAN10795,Car Loan,933036,48,15.61,1357.83,2018-07-03,2018-07-13,Default,1
CUST10796,48,Male,Married,High School,Business,93137,Central,755,5,4,357128,LOAN10796,Home Loan,1098631,120,16.52,1179.59,2018-12-30,2019-01-13,Default,1
CUST10797,26,Male,Married,Bachelor,Salaried,56452,North,318,2,2,242772,LOAN10797,Education Loan,90027,12,7.21,159.48,2021-05-13,2021-05-21,Default,1
CUST10798,61,Male,Divorced,Bachelor,Unemployed,162004,East,482,0,2,360868,LOAN10798,Business Loan,457126,84,12.69,282.17,2020-09-27,2020-10-07,Default,1
CUST10799,44,Female,Single,High School,Self-Employed,53887,East,567,0,1,264605,LOAN10799,Business Loan,1225551,12,6.31,2274.3,2022-02-11,2022-02-22,Default,1
CUST10800,37,Male,Single,Master,Self-Employed,192251,North,508,2,4,142086,LOAN10800,Car Loan,1202504,48,9.86,625.49,2018-09-06,2018-09-18,Default,1
CUST10801,33,Female,Single,High School,Business,109734,Central,822,2,2,302920,LOAN10801,Education Loan,1015307,48,14.84,925.24,2022-05-03,2022-05-12,Default,1
CUST10802,43,Female,Single,Bachelor,Self-Employed,184659,North,613,3,4,115531,LOAN10802,Business Loan,681938,120,15.08,369.3,2020-07-26,2020-08-06,Default,1
CUST10803,43,Female,Single,PhD,Unemployed,150027,West,512,5,4,447964,LOAN10803,Business Loan,475344,120,10.65,316.84,2021-01-14,2021-01-29,Default,1
CUST10804,37,Male,Divorced,High School,Unemployed,130701,South,867,5,3,238223,LOAN10804,Car Loan,1191645,60,11.23,911.73,2020-08-26,2020-09-04,Default,1
CUST10805,58,Female,Divorced,Master,Business,162343,West,770,5,3,335168,LOAN10805,Personal Loan,1321374,12,5.76,813.94,2019-05-31,2019-06-05,Default,1
CUST10806,51,Male,Married,High School,Salaried,189095,South,718,5,0,146284,LOAN10806,Home Loan,491802,48,11.64,260.08,2023-01-12,2023-01-27,Default,1
CUST10807,56,Female,Single,PhD,Unemployed,62223,Central,508,1,1,114499,LOAN10807,Business Loan,1269886,12,15.31,2040.86,2021-10-10,2021-10-20,Default,1
CUST10808,39,Male,Divorced,High School,Unemployed,55456,West,737,0,3,309545,LOAN10808,Business Loan,123821,60,12.45,223.28,2019-03-28,2019-04-05,Default,1
CUST10809,31,Male,Married,Bachelor,Business,160828,Central,811,1,3,319314,LOAN10809,Education Loan,1295725,84,15.42,805.66,2020-08-01,2020-08-11,Default,1
CUST10810,61,Male,Married,Master,Self-Employed,162590,West,556,1,2,168191,LOAN10810,Education Loan,1486208,36,5.16,914.08,2022-08-13,2022-08-24,Default,1
CUST10811,53,Female,Divorced,High School,Unemployed,65129,Central,887,5,3,417379,LOAN10811,Education Loan,91748,84,13.45,140.87,2018-01-30,2018-02-07,Default,1
CUST10812,64,Male,Divorced,Bachelor,Business,94465,West,643,1,3,419780,LOAN10812,Personal Loan,777577,48,5.05,823.14,2022-04-12,2022-04-27,Default,1
CUST10813,40,Male,Divorced,PhD,Self-Employed,148545,South,387,4,2,137493,LOAN10813,Home Loan,567314,60,17.51,381.91,2018-11-30,2018-12-08,Default,1
CUST10814,51,Female,Married,High School,Unemployed,93424,South,684,2,0,86877,LOAN10814,Home Loan,267987,60,14.16,286.85,2018-06-07,2018-06-10,Default,1
CUST10815,26,Female,Divorced,High School,Business,98926,West,537,1,0,400907,LOAN10815,Car Loan,1259849,24,15.54,1273.53,2019-06-16,2019-06-24,Default,1
CUST10816,59,Female,Single,Master,Unemployed,147941,West,566,0,4,195221,LOAN10816,Business Loan,235085,84,7.93,158.9,2022-11-16,2022-11-23,Default,1
CUST10817,47,Female,Single,High School,Unemployed,18342,East,394,1,3,301712,LOAN10817,Car Loan,143242,48,5.41,780.95,2021-03-01,2021-03-10,Default,1
CUST10818,51,Male,Single,Master,Salaried,145943,South,330,1,3,73593,LOAN10818,Business Loan,1478831,60,7.9,1013.29,2020-11-18,2020-11-25,Default,1
CUST10819,34,Male,Married,Master,Salaried,84378,West,359,3,3,385045,LOAN10819,Business Loan,265130,36,16.84,314.22,2018-07-03,2018-07-14,Default,1
CUST10820,29,Male,Single,Bachelor,Unemployed,136666,Central,489,2,3,360407,LOAN10820,Education Loan,56518,48,17.79,41.35,2018-10-23,2018-11-02,Default,1
CUST10821,21,Male,Divorced,PhD,Business,48724,Central,751,3,0,28893,LOAN10821,Car Loan,929471,48,13.57,1907.62,2021-09-09,2021-09-15,Default,1
CUST10822,40,Male,Single,High School,Unemployed,142061,East,557,0,2,164266,LOAN10822,Personal Loan,1315187,48,5.7,925.79,2023-01-11,2023-01-14,Default,1
CUST10823,65,Female,Single,High School,Salaried,69777,South,719,3,4,231989,LOAN10823,Personal Loan,876629,12,16.53,1256.33,2020-12-17,2020-12-30,Default,1
CUST10824,49,Female,Married,High School,Unemployed,88116,East,630,1,0,322602,LOAN10824,Car Loan,415538,12,15.15,471.58,2020-04-19,2020-05-03,Default,1
CUST10825,37,Female,Divorced,PhD,Business,94772,Central,748,4,3,200605,LOAN10825,Personal Loan,1456503,12,13.53,1536.85,2021-01-04,2021-01-18,Default,1
CUST10826,25,Female,Single,Master,Business,170010,North,719,5,3,74323,LOAN10826,Education Loan,982302,60,8.15,577.79,2018-12-29,2019-01-13,Default,1
CUST10827,21,Female,Single,PhD,Unemployed,111286,East,656,5,3,234894,LOAN10827,Business Loan,951782,84,15.87,855.26,2018-12-03,2018-12-08,Default,1
CUST10828,56,Male,Divorced,PhD,Business,110955,South,851,4,1,100643,LOAN10828,Education Loan,177248,84,15.05,159.75,2020-08-15,2020-08-20,Default,1
CUST10829,44,Female,Single,PhD,Salaried,41285,South,581,4,0,81615,LOAN10829,Education Loan,1225905,60,5.3,2969.37,2018-07-01,2018-07-05,Default,1
CUST10830,58,Male,Single,Bachelor,Unemployed,51484,West,555,2,0,72203,LOAN10830,Personal Loan,1212446,36,13.63,2355.0,2020-11-29,2020-12-01,Default,1
CUST10831,21,Male,Divorced,PhD,Self-Employed,109713,North,554,1,4,409831,LOAN10831,Car Loan,1084280,120,12.24,988.29,2020-10-18,2020-10-31,Default,1
CUST10832,53,Female,Married,Bachelor,Business,28828,Central,533,1,4,415314,LOAN10832,Education Loan,553964,36,12.36,1921.62,2021-03-09,2021-03-20,Default,1
CUST10833,65,Female,Single,Master,Salaried,169125,North,493,2,4,359047,LOAN10833,Car Loan,998998,36,14.74,590.69,2022-12-21,2022-12-28,Default,1
CUST10834,58,Female,Married,Master,Salaried,17360,South,789,1,4,395741,LOAN10834,Home Loan,735617,48,6.55,4237.43,2020-01-22,2020-01-27,Default,1
CUST10835,48,Male,Single,Bachelor,Business,88082,Central,623,5,4,400293,LOAN10835,Personal Loan,781244,120,16.52,886.95,2019-11-30,2019-12-09,Default,1
CUST10836,29,Male,Married,PhD,Self-Employed,54623,West,404,4,3,380115,LOAN10836,Home Loan,427277,84,17.73,782.23,2018-09-13,2018-09-18,Default,1
CUST10837,29,Female,Divorced,PhD,Self-Employed,165769,North,874,0,0,465298,LOAN10837,Personal Loan,1227948,60,11.75,740.76,2022-08-14,2022-08-22,Default,1
CUST10838,35,Male,Married,High School,Unemployed,71538,West,603,4,4,299091,LOAN10838,Home Loan,582910,84,10.91,814.83,2022-06-27,2022-07-10,Default,1
CUST10839,29,Male,Divorced,Bachelor,Salaried,190615,South,420,5,1,15092,LOAN10839,Home Loan,1484747,36,5.69,778.92,2022-07-29,2022-08-03,Default,1
CUST10840,46,Male,Married,PhD,Unemployed,19393,West,787,0,0,105449,LOAN10840,Personal Loan,733947,12,10.94,3784.6,2020-02-10,2020-02-17,Default,1
CUST10841,33,Male,Divorced,Master,Business,120815,North,621,3,2,330425,LOAN10841,Education Loan,1184064,60,17.79,980.06,2022-05-10,2022-05-23,Default,1
CUST10842,42,Male,Married,PhD,Salaried,184543,North,599,1,3,450517,LOAN10842,Personal Loan,1283260,24,8.31,695.37,2022-05-14,2022-05-25,Default,1
CUST10843,61,Female,Married,PhD,Business,110577,East,892,3,0,474993,LOAN10843,Home Loan,1241572,24,16.53,1122.81,2020-10-25,2020-11-09,Default,1
CUST10844,55,Female,Married,Bachelor,Salaried,156309,North,500,1,4,173860,LOAN10844,Home Loan,56686,120,7.96,36.27,2022-06-07,2022-06-22,Default,1
CUST10845,65,Female,Divorced,PhD,Salaried,90756,South,339,3,0,387465,LOAN10845,Business Loan,811975,84,8.95,894.68,2022-07-26,2022-08-07,Default,1
CUST10846,33,Female,Divorced,Master,Unemployed,192671,North,607,0,3,364402,LOAN10846,Personal Loan,672128,120,7.41,348.85,2018-12-27,2019-01-06,Default,1
CUST10847,47,Female,Divorced,Master,Business,158412,West,804,0,2,272283,LOAN10847,Home Loan,1340946,120,6.0,846.49,2020-09-08,2020-09-10,Default,1
CUST10848,33,Male,Single,PhD,Business,189526,West,326,3,1,202882,LOAN10848,Personal Loan,1345797,120,14.36,710.09,2021-01-16,2021-01-20,Default,1
CUST10849,27,Male,Divorced,PhD,Self-Employed,103127,West,740,3,0,134659,LOAN10849,Personal Loan,607178,12,15.2,588.77,2023-04-29,2023-05-07,Default,1
CUST10850,45,Female,Single,PhD,Business,113930,Central,401,0,0,458905,LOAN10850,Education Loan,1297640,48,13.5,1138.98,2018-09-03,2018-09-18,Default,1
CUST10851,54,Male,Married,High School,Business,151729,East,626,3,4,433827,LOAN10851,Home Loan,495578,120,10.07,326.62,2018-10-14,2018-10-24,Default,1
CUST10852,24,Female,Divorced,Bachelor,Business,178385,West,454,1,0,472703,LOAN10852,Home Loan,1326615,12,11.38,743.68,2021-05-24,2021-06-05,Default,1
CUST10853,33,Female,Divorced,Master,Salaried,22605,North,667,1,3,364928,LOAN10853,Home Loan,1470722,36,14.66,6506.18,2022-05-01,2022-05-13,Default,1
CUST10854,56,Female,Single,Bachelor,Unemployed,162713,East,791,2,2,61540,LOAN10854,Business Loan,908596,36,10.95,558.4,2021-03-07,2021-03-12,Default,1
CUST10855,33,Male,Married,Master,Salaried,69635,East,497,4,4,295155,LOAN10855,Car Loan,480477,36,11.36,689.99,2022-04-20,2022-04-22,Default,1
CUST10856,54,Male,Single,Master,Salaried,186082,North,539,2,2,445918,LOAN10856,Car Loan,901384,36,12.9,484.4,2021-05-31,2021-06-13,Default,1
CUST10857,37,Male,Married,PhD,Self-Employed,189611,West,881,0,2,457371,LOAN10857,Car Loan,1439193,36,11.36,759.02,2022-08-13,2022-08-24,Default,1
CUST10858,21,Male,Divorced,PhD,Unemployed,49929,South,433,4,3,35431,LOAN10858,Personal Loan,1311675,48,5.94,2627.08,2020-02-18,2020-02-20,Default,1
CUST10859,65,Male,Divorced,PhD,Business,150222,East,691,0,3,385774,LOAN10859,Education Loan,1172033,120,17.62,780.2,2019-02-28,2019-03-02,Default,1
CUST10860,24,Female,Divorced,PhD,Self-Employed,34791,East,355,3,4,20968,LOAN10860,Home Loan,1403480,24,7.38,4034.03,2021-05-17,2021-05-27,Default,1
CUST10861,24,Male,Married,Bachelor,Salaried,154424,West,813,4,3,31416,LOAN10861,Business Loan,206590,60,6.17,133.78,2018-03-14,2018-03-26,Default,1
CUST10862,42,Female,Married,Master,Salaried,192236,North,711,0,4,385052,LOAN10862,Education Loan,1385666,60,11.17,720.82,2021-09-15,2021-09-28,Default,1
CUST10863,21,Female,Divorced,High School,Unemployed,131704,North,847,4,4,86406,LOAN10863,Home Loan,371389,120,15.26,281.99,2022-04-20,2022-04-22,Default,1
CUST10864,23,Female,Divorced,High School,Business,30147,Central,500,5,0,177417,LOAN10864,Business Loan,1415553,120,16.04,4695.5,2021-03-20,2021-03-29,Default,1
CUST10865,45,Female,Single,Bachelor,Self-Employed,87163,North,523,2,3,120957,LOAN10865,Car Loan,861770,48,7.85,988.69,2022-08-23,2022-09-06,Default,1
CUST10866,57,Female,Divorced,Bachelor,Unemployed,194477,Central,812,5,2,363935,LOAN10866,Business Loan,924779,48,16.35,475.52,2018-11-19,2018-11-30,Default,1
CUST10867,38,Male,Single,Master,Self-Employed,163845,West,693,4,2,153505,LOAN10867,Personal Loan,148575,48,9.76,90.68,2022-11-19,2022-11-25,Default,1
